Frames,ThreadId,igToMmMsg_Send,Time,SensorId,RequestId,X,Y,Z,Roll,Pitch,Yaw,X Vel,Y Vel,Z Vel,RollVel,PitchVel,YawVel
340,140610502421504,false,1788547938.320,2,20068,-619.97,-196.67,-52.90,-115.01,-8.81,-1.64,0.00,0.00,0.00,180.00,180.00,180.00
341,140610502421504,true,1788547938.335876,2,20068,35.27,-116.64,15000.00,0.00,-8.68,115.01,0.0,0.0,0.0,0.0,0.0,0.0
341,140610502421504,false,1788547938.337,2,20070,-617.83,-195.35,-51.86,-115.40,-8.65,-1.66,0.00,0.00,0.00,180.00,180.00,180.00
342,140610502421504,true,1788547938.351985,2,20070,35.27,-116.64,15000.00,0.00,-8.53,115.40,0.0,0.0,0.0,0.0,0.0,0.0
342,140610502421504,false,1788547938.353,2,20070,-616.77,-194.85,-51.39,-115.54,-8.61,-1.68,0.00,0.00,0.00,180.00,180.00,180.00
343,140610502421504,true,1788547938.368676,2,20070,35.27,-116.64,15000.00,0.00,-8.50,115.54,0.0,0.0,0.0,0.0,0.0,0.0
343,140610502421504,false,1788547938.370,2,20072,-615.50,-194.07,-51.07,-115.81,-8.55,-1.64,0.00,0.00,0.00,180.00,180.00,180.00
344,140610502421504,true,1788547938.385298,2,20072,35.27,-116.64,15000.00,0.00,-8.41,115.81,0.0,0.0,0.0,0.0,0.0,0.0
344,140610502421504,false,1788547938.386,2,20072,-614.75,-193.82,-51.04,-115.90,-8.52,-1.61,0.00,0.00,0.00,180.00,180.00,180.00
345,140610502421504,true,1788547938.401973,2,20072,35.27,-116.64,15000.00,0.00,-8.37,115.90,0.0,0.0,0.0,0.0,0.0,0.0
345,140610502421504,false,1788547938.403,2,20074,-613.97,-193.75,-50.98,-116.01,-8.51,-1.58,0.00,0.00,0.00,180.00,180.00,180.00
346,140610502421504,true,1788547938.418664,2,20074,35.27,-116.64,15000.00,0.00,-8.34,116.01,0.0,0.0,0.0,0.0,0.0,0.0
346,140610502421504,false,1788547938.420,2,20074,-613.54,-193.80,-51.06,-116.05,-8.52,-1.53,0.00,0.00,0.00,180.00,180.00,180.00
347,140610502421504,true,1788547938.435308,2,20074,35.27,-116.64,15000.00,0.00,-8.33,116.05,0.0,0.0,0.0,0.0,0.0,0.0
347,140610502421504,false,1788547938.436,2,20076,-612.76,-193.94,-51.18,-116.13,-8.57,-1.51,0.00,0.00,0.00,180.00,180.00,180.00
348,140610502421504,true,1788547938.451982,2,20076,35.27,-116.64,15000.00,0.00,-8.36,116.13,0.0,0.0,0.0,0.0,0.0,0.0
348,140610502421504,false,1788547938.453,2,20076,-612.15,-194.01,-51.09,-116.19,-8.57,-1.48,0.00,0.00,0.00,180.00,180.00,180.00
349,140610502421504,true,1788547938.468627,2,20076,35.27,-116.64,15000.00,0.00,-8.34,116.19,0.0,0.0,0.0,0.0,0.0,0.0
349,140610502421504,false,1788547938.470,2,20078,-611.38,-194.12,-51.37,-116.36,-8.57,-1.48,0.00,0.00,0.00,180.00,180.00,180.00
350,140610502421504,true,1788547938.485338,2,20078,35.27,-116.64,15000.00,0.00,-8.33,116.36,0.0,0.0,0.0,0.0,0.0,0.0
350,140610502421504,false,1788547938.486,2,20078,-610.80,-194.18,-51.89,-116.44,-8.59,-1.47,0.00,0.00,0.00,180.00,180.00,180.00
351,140610502421504,true,1788547938.502034,2,20078,35.27,-116.64,15000.00,0.00,-8.35,116.44,0.0,0.0,0.0,0.0,0.0,0.0
351,140610502421504,false,1788547938.503,2,20080,-610.20,-194.73,-53.08,-116.61,-8.68,-1.40,0.00,0.00,0.00,180.00,180.00,180.00
352,140610502421504,true,1788547938.518664,2,20080,35.27,-116.64,15000.00,0.00,-8.39,116.61,0.0,0.0,0.0,0.0,0.0,0.0
352,140610502421504,false,1788547938.520,2,20080,-609.62,-194.84,-53.68,-116.69,-8.71,-1.40,0.00,0.00,0.00,180.00,180.00,180.00
353,140610502421504,true,1788547938.535262,2,20080,35.27,-116.64,15000.00,0.00,-8.41,116.69,0.0,0.0,0.0,0.0,0.0,0.0
353,140610502421504,false,1788547938.536,2,20082,-609.23,-195.72,-54.84,-116.86,-8.82,-1.45,0.00,0.00,0.00,180.00,180.00,180.00
354,140610502421504,true,1788547938.552179,2,20082,35.27,-116.64,15000.00,0.00,-8.52,116.86,0.0,0.0,0.0,0.0,0.0,0.0
354,140610502421504,false,1788547938.553,2,20082,-609.03,-196.13,-55.09,-116.89,-8.91,-1.49,0.00,0.00,0.00,180.00,180.00,180.00
355,140610502421504,true,1788547938.568839,2,20082,35.27,-116.64,15000.00,0.00,-8.62,116.89,0.0,0.0,0.0,0.0,0.0,0.0
356,140610502421504,true,1788547938.585442,2,20082,35.27,-116.64,15000.00,0.00,-8.62,116.89,0.0,0.0,0.0,0.0,0.0,0.0
356,140610502421504,false,1788547938.586,2,20084,-609.19,-197.32,-55.47,-116.86,-8.97,-1.45,0.00,0.00,0.00,180.00,180.00,180.00
357,140610502421504,true,1788547938.602094,2,20084,35.27,-116.64,15000.00,0.00,-8.66,116.86,0.0,0.0,0.0,0.0,0.0,0.0
357,140610502421504,false,1788547938.603,2,20085,-609.29,-197.99,-55.29,-116.80,-8.90,-1.50,0.00,0.00,0.00,180.00,180.00,180.00
358,140610502421504,true,1788547938.618786,2,20085,35.27,-116.64,15000.00,0.00,-8.62,116.80,0.0,0.0,0.0,0.0,0.0,0.0
358,140610502421504,false,1788547938.620,2,20085,-609.34,-198.10,-55.16,-116.78,-8.86,-1.51,0.00,0.00,0.00,180.00,180.00,180.00
359,140610502421504,true,1788547938.635270,2,20085,35.27,-116.64,15000.00,0.00,-8.59,116.78,0.0,0.0,0.0,0.0,0.0,0.0
360,140610502421504,true,1788547938.651985,2,20085,35.27,-116.64,15000.00,0.00,-8.59,116.78,0.0,0.0,0.0,0.0,0.0,0.0
360,140610502421504,false,1788547938.653,2,20087,-609.55,-198.67,-54.77,-116.77,-8.87,-1.49,0.00,0.00,0.00,180.00,180.00,180.00
361,140610502421504,true,1788547938.668638,2,20087,35.27,-116.64,15000.00,0.00,-8.59,116.77,0.0,0.0,0.0,0.0,0.0,0.0
361,140610502421504,false,1788547938.670,2,20088,-609.72,-199.13,-54.41,-116.80,-8.86,-1.35,0.00,0.00,0.00,180.00,180.00,180.00
362,140610502421504,true,1788547938.685305,2,20088,35.27,-116.64,15000.00,0.00,-8.52,116.80,0.0,0.0,0.0,0.0,0.0,0.0
362,140610502421504,false,1788547938.686,2,20088,-609.59,-199.07,-54.27,-116.87,-8.81,-1.26,0.00,0.00,0.00,180.00,180.00,180.00
363,140610502421504,true,1788547938.702027,2,20088,35.27,-116.64,15000.00,0.00,-8.43,116.87,0.0,0.0,0.0,0.0,0.0,0.0
363,140610502421504,false,1788547938.703,2,20090,-609.56,-199.36,-53.94,-116.96,-8.77,-1.28,0.00,0.00,0.00,180.00,180.00,180.00
364,140610502421504,true,1788547938.719265,2,20090,35.27,-116.64,15000.00,0.00,-8.40,116.96,0.0,0.0,0.0,0.0,0.0,0.0
364,140610502421504,false,1788547938.720,2,20090,-609.52,-199.38,-53.86,-117.00,-8.73,-1.24,0.00,0.00,0.00,180.00,180.00,180.00
365,140610502421504,true,1788547938.735335,2,20090,35.27,-116.64,15000.00,0.00,-8.34,117.00,0.0,0.0,0.0,0.0,0.0,0.0
365,140610502421504,false,1788547938.736,2,20092,-609.48,-199.80,-53.81,-117.03,-8.72,-1.23,0.00,0.00,0.00,180.00,180.00,180.00
366,140610502421504,true,1788547938.751975,2,20092,35.27,-116.64,15000.00,0.00,-8.33,117.03,0.0,0.0,0.0,0.0,0.0,0.0
366,140610502421504,false,1788547938.753,2,20092,-609.33,-199.74,-53.70,-117.03,-8.71,-1.20,0.00,0.00,0.00,180.00,180.00,180.00
367,140610502421504,true,1788547938.768797,2,20092,35.27,-116.64,15000.00,0.00,-8.31,117.03,0.0,0.0,0.0,0.0,0.0,0.0
367,140610502421504,false,1788547938.770,2,20094,-608.95,-199.91,-53.87,-117.08,-8.67,-1.27,0.00,0.00,0.00,180.00,180.00,180.00
368,140610502421504,true,1788547938.785383,2,20094,35.27,-116.64,15000.00,0.00,-8.30,117.08,0.0,0.0,0.0,0.0,0.0,0.0
369,140610502421504,true,1788547938.802106,2,20094,35.27,-116.64,15000.00,0.00,-8.30,117.08,0.0,0.0,0.0,0.0,0.0,0.0
369,140610502421504,false,1788547938.803,2,20095,-608.51,-200.16,-54.39,-117.12,-8.73,-1.28,0.00,0.00,0.00,180.00,180.00,180.00
370,140610502421504,true,1788547938.818797,2,20095,35.27,-116.64,15000.00,0.00,-8.35,117.12,0.0,0.0,0.0,0.0,0.0,0.0
370,140610502421504,false,1788547938.820,2,20095,-608.33,-200.11,-54.52,-117.13,-8.75,-1.28,0.00,0.00,0.00,180.00,180.00,180.00
371,140610502421504,true,1788547938.835433,2,20095,35.27,-116.64,15000.00,0.00,-8.36,117.13,0.0,0.0,0.0,0.0,0.0,0.0
371,140610502421504,false,1788547938.836,2,20097,-607.88,-200.48,-54.92,-117.14,-8.78,-1.36,0.00,0.00,0.00,180.00,180.00,180.00
372,140610502421504,true,1788547938.852170,2,20097,35.27,-116.64,15000.00,0.00,-8.44,117.14,0.0,0.0,0.0,0.0,0.0,0.0
373,140610502421504,true,1788547938.868814,2,20097,35.27,-116.64,15000.00,0.00,-8.44,117.14,0.0,0.0,0.0,0.0,0.0,0.0
373,140610502421504,false,1788547938.870,2,20098,-607.13,-200.86,-55.58,-117.17,-8.82,-1.33,0.00,0.00,0.00,180.00,180.00,180.00
374,140610502421504,true,1788547938.885440,2,20098,35.27,-116.64,15000.00,0.00,-8.46,117.17,0.0,0.0,0.0,0.0,0.0,0.0
374,140610502421504,false,1788547938.886,2,20098,-606.85,-200.80,-55.73,-117.20,-8.85,-1.36,0.00,0.00,0.00,180.00,180.00,180.00
375,140610502421504,true,1788547938.902107,2,20098,35.27,-116.64,15000.00,0.00,-8.49,117.20,0.0,0.0,0.0,0.0,0.0,0.0
375,140610502421504,false,1788547938.903,2,20100,-606.15,-201.01,-55.95,-117.26,-8.89,-1.40,0.00,0.00,0.00,180.00,180.00,180.00
376,140610502421504,true,1788547938.918675,2,20100,35.27,-116.64,15000.00,0.00,-8.54,117.26,0.0,0.0,0.0,0.0,0.0,0.0
377,140610502421504,true,1788547938.935442,2,20100,35.27,-116.64,15000.00,0.00,-8.54,117.26,0.0,0.0,0.0,0.0,0.0,0.0
377,140610502421504,false,1788547938.936,2,20101,-605.14,-201.08,-56.03,-117.37,-8.86,-1.47,0.00,0.00,0.00,180.00,180.00,180.00
378,140610502421504,true,1788547938.951972,2,20101,35.27,-116.64,15000.00,0.00,-8.55,117.37,0.0,0.0,0.0,0.0,0.0,0.0
379,140610502421504,true,1788547938.968684,2,20101,35.27,-116.64,15000.00,0.00,-8.55,117.37,0.0,0.0,0.0,0.0,0.0,0.0
379,140610502421504,false,1788547938.970,2,20102,-604.75,-201.41,-55.75,-117.34,-8.85,-1.54,0.00,0.00,0.00,180.00,180.00,180.00
380,140610502421504,true,1788547938.985361,2,20102,35.27,-116.64,15000.00,0.00,-8.57,117.34,0.0,0.0,0.0,0.0,0.0,0.0
380,140610502421504,false,1788547938.986,2,20102,-604.73,-201.42,-55.77,-117.34,-8.83,-1.54,0.00,0.00,0.00,180.00,180.00,180.00
381,140610502421504,true,1788547939.001973,2,20102,35.27,-116.64,15000.00,0.00,-8.55,117.34,0.0,0.0,0.0,0.0,0.0,0.0
381,140610502421504,false,1788547939.003,2,20104,-604.62,-201.82,-55.85,-117.36,-8.84,-1.56,0.00,0.00,0.00,180.00,180.00,180.00
382,140610502421504,true,1788547939.018689,2,20104,35.27,-116.64,15000.00,0.00,-8.57,117.36,0.0,0.0,0.0,0.0,0.0,0.0
382,140610502421504,false,1788547939.020,2,20104,-604.66,-201.89,-55.72,-117.36,-8.88,-1.58,0.00,0.00,0.00,180.00,180.00,180.00
383,140610502421504,true,1788547939.035285,2,20104,35.27,-116.64,15000.00,0.00,-8.61,117.36,0.0,0.0,0.0,0.0,0.0,0.0
383,140610502421504,false,1788547939.036,2,20106,-604.77,-202.34,-55.81,-117.33,-8.87,-1.49,0.00,0.00,0.00,180.00,180.00,180.00
384,140610502421504,true,1788547939.052047,2,20106,35.27,-116.64,15000.00,0.00,-8.56,117.33,0.0,0.0,0.0,0.0,0.0,0.0
384,140610502421504,false,1788547939.053,2,20106,-604.84,-202.34,-55.86,-117.33,-8.85,-1.47,0.00,0.00,0.00,180.00,180.00,180.00
385,140610502421504,true,1788547939.068633,2,20106,35.27,-116.64,15000.00,0.00,-8.54,117.33,0.0,0.0,0.0,0.0,0.0,0.0
385,140610502421504,false,1788547939.070,2,20108,-604.86,-202.70,-55.78,-117.33,-8.85,-1.51,0.00,0.00,0.00,180.00,180.00,180.00
386,140610502421504,true,1788547939.085307,2,20108,35.27,-116.64,15000.00,0.00,-8.56,117.33,0.0,0.0,0.0,0.0,0.0,0.0
386,140610502421504,false,1788547939.086,2,20108,-604.93,-202.73,-55.61,-117.32,-8.84,-1.52,0.00,0.00,0.00,180.00,180.00,180.00
387,140610502421504,true,1788547939.102735,2,20108,35.27,-116.64,15000.00,0.00,-8.55,117.32,0.0,0.0,0.0,0.0,0.0,0.0
387,140610502421504,false,1788547939.104,2,20110,-605.07,-202.99,-55.78,-117.31,-8.81,-1.46,0.00,0.00,0.00,180.00,180.00,180.00
388,140610502421504,true,1788547939.118633,2,20110,35.27,-116.64,15000.00,0.00,-8.50,117.31,0.0,0.0,0.0,0.0,0.0,0.0
388,140610502421504,false,1788547939.120,2,20110,-605.18,-202.96,-55.78,-117.31,-8.79,-1.46,0.00,0.00,0.00,180.00,180.00,180.00
389,140610502421504,true,1788547939.135304,2,20110,35.27,-116.64,15000.00,0.00,-8.48,117.31,0.0,0.0,0.0,0.0,0.0,0.0
389,140610502421504,false,1788547939.136,2,20112,-605.25,-203.08,-55.87,-117.33,-8.78,-1.49,0.00,0.00,0.00,180.00,180.00,180.00
390,140610502421504,true,1788547939.151967,2,20112,35.27,-116.64,15000.00,0.00,-8.49,117.33,0.0,0.0,0.0,0.0,0.0,0.0
390,140610502421504,false,1788547939.153,2,20112,-605.30,-203.01,-55.81,-117.34,-8.79,-1.49,0.00,0.00,0.00,180.00,180.00,180.00
391,140610502421504,true,1788547939.168876,2,20112,35.27,-116.64,15000.00,0.00,-8.49,117.34,0.0,0.0,0.0,0.0,0.0,0.0
391,140610502421504,false,1788547939.170,2,20114,-605.41,-203.24,-55.68,-117.36,-8.77,-1.47,0.00,0.00,0.00,180.00,180.00,180.00
392,140610502421504,true,1788547939.185328,2,20114,35.27,-116.64,15000.00,0.00,-8.47,117.36,0.0,0.0,0.0,0.0,0.0,0.0
393,140610502421504,true,1788547939.201973,2,20114,35.27,-116.64,15000.00,0.00,-8.47,117.36,0.0,0.0,0.0,0.0,0.0,0.0
393,140610502421504,false,1788547939.203,2,20115,-605.78,-203.30,-55.59,-117.33,-8.72,-1.43,0.00,0.00,0.00,180.00,180.00,180.00
394,140610502421504,true,1788547939.218672,2,20115,35.27,-116.64,15000.00,0.00,-8.40,117.33,0.0,0.0,0.0,0.0,0.0,0.0
394,140610502421504,false,1788547939.220,2,20115,-605.90,-203.19,-55.54,-117.34,-8.70,-1.43,0.00,0.00,0.00,180.00,180.00,180.00
395,140610502421504,true,1788547939.235280,2,20115,35.27,-116.64,15000.00,0.00,-8.39,117.34,0.0,0.0,0.0,0.0,0.0,0.0
395,140610502421504,false,1788547939.236,2,20117,-606.01,-203.36,-55.44,-117.32,-8.70,-1.47,0.00,0.00,0.00,180.00,180.00,180.00
396,140610502421504,true,1788547939.252042,2,20117,35.27,-116.64,15000.00,0.00,-8.41,117.32,0.0,0.0,0.0,0.0,0.0,0.0
396,140610502421504,false,1788547939.253,2,20117,-606.24,-203.33,-55.41,-117.30,-8.70,-1.43,0.00,0.00,0.00,180.00,180.00,180.00
397,140610502421504,true,1788547939.268648,2,20117,35.27,-116.64,15000.00,0.00,-8.39,117.30,0.0,0.0,0.0,0.0,0.0,0.0
397,140610502421504,false,1788547939.270,2,20119,-606.42,-203.39,-55.52,-117.30,-8.67,-1.39,0.00,0.00,0.00,180.00,180.00,180.00
398,140610502421504,true,1788547939.285334,2,20119,35.27,-116.64,15000.00,0.00,-8.34,117.30,0.0,0.0,0.0,0.0,0.0,0.0
398,140610502421504,false,1788547939.286,2,20119,-606.61,-203.39,-55.47,-117.28,-8.69,-1.42,0.00,0.00,0.00,180.00,180.00,180.00
399,140610502421504,true,1788547939.301979,2,20119,35.27,-116.64,15000.00,0.00,-8.38,117.28,0.0,0.0,0.0,0.0,0.0,0.0
399,140610502421504,false,1788547939.303,2,20121,-606.92,-203.55,-55.55,-117.22,-8.69,-1.42,0.00,0.00,0.00,180.00,180.00,180.00
400,140610502421504,true,1788547939.318634,2,20121,35.27,-116.64,15000.00,0.00,-8.37,117.22,0.0,0.0,0.0,0.0,0.0,0.0
400,140610502421504,false,1788547939.319,2,20121,-607.18,-203.58,-55.63,-117.18,-8.69,-1.40,0.00,0.00,0.00,180.00,180.00,180.00
401,140610502421504,true,1788547939.335481,2,20121,35.27,-116.64,15000.00,0.00,-8.37,117.18,0.0,0.0,0.0,0.0,0.0,0.0
401,140610502421504,false,1788547939.336,2,20123,-607.34,-203.74,-55.66,-117.15,-8.74,-1.42,0.00,0.00,0.00,180.00,180.00,180.00
402,140610502421504,true,1788547939.351978,2,20123,35.27,-116.64,15000.00,0.00,-8.42,117.15,0.0,0.0,0.0,0.0,0.0,0.0
403,140610502421504,true,1788547939.368739,2,20123,35.27,-116.64,15000.00,0.00,-8.42,117.15,0.0,0.0,0.0,0.0,0.0,0.0
403,140610502421504,false,1788547939.370,2,20124,-607.63,-203.82,-55.65,-117.12,-8.76,-1.33,0.00,0.00,0.00,180.00,180.00,180.00
404,140610502421504,true,1788547939.385264,2,20124,35.27,-116.64,15000.00,0.00,-8.40,117.12,0.0,0.0,0.0,0.0,0.0,0.0
405,140610502421504,true,1788547939.402087,2,20124,35.27,-116.64,15000.00,0.00,-8.40,117.12,0.0,0.0,0.0,0.0,0.0,0.0
405,140610502421504,false,1788547939.403,2,20125,-607.60,-203.78,-55.32,-117.14,-8.73,-1.30,0.00,0.00,0.00,180.00,180.00,180.00
406,140610502421504,true,1788547939.418782,2,20125,35.27,-116.64,15000.00,0.00,-8.36,117.14,0.0,0.0,0.0,0.0,0.0,0.0
406,140610502421504,false,1788547939.420,2,20125,-607.69,-203.80,-55.20,-117.13,-8.70,-1.29,0.00,0.00,0.00,180.00,180.00,180.00
407,140610502421504,true,1788547939.435230,2,20125,35.27,-116.64,15000.00,0.00,-8.33,117.13,0.0,0.0,0.0,0.0,0.0,0.0
408,140610502421504,true,1788547939.452078,2,20125,35.27,-116.64,15000.00,0.00,-8.33,117.13,0.0,0.0,0.0,0.0,0.0,0.0
408,140610502421504,false,1788547939.453,2,20127,-608.18,-204.12,-55.47,-117.02,-8.67,-1.28,0.00,0.00,0.00,180.00,180.00,180.00
409,140610502421504,true,1788547939.468599,2,20127,35.27,-116.64,15000.00,0.00,-8.30,117.02,0.0,0.0,0.0,0.0,0.0,0.0
410,140610502421504,true,1788547939.485499,2,20127,35.27,-116.64,15000.00,0.00,-8.30,117.02,0.0,0.0,0.0,0.0,0.0,0.0
410,140610502421504,false,1788547939.486,2,20128,-608.96,-204.94,-55.78,-116.86,-8.67,-1.34,0.00,0.00,0.00,180.00,180.00,180.00
411,140610502421504,true,1788547939.502640,2,20128,35.27,-116.64,15000.00,0.00,-8.34,116.86,0.0,0.0,0.0,0.0,0.0,0.0
411,140610502421504,false,1788547939.504,2,20129,-609.59,-205.60,-56.22,-116.75,-8.70,-1.32,0.00,0.00,0.00,180.00,180.00,180.00
412,140610502421504,true,1788547939.518815,2,20129,35.27,-116.64,15000.00,0.00,-8.37,116.75,0.0,0.0,0.0,0.0,0.0,0.0
412,140610502421504,false,1788547939.520,2,20129,-609.92,-205.83,-56.43,-116.71,-8.71,-1.33,0.00,0.00,0.00,180.00,180.00,180.00
413,140610502421504,true,1788547939.535274,2,20129,35.27,-116.64,15000.00,0.00,-8.38,116.71,0.0,0.0,0.0,0.0,0.0,0.0
414,140610502421504,true,1788547939.552135,2,20129,35.27,-116.64,15000.00,0.00,-8.38,116.71,0.0,0.0,0.0,0.0,0.0,0.0
414,140610502421504,false,1788547939.553,2,20131,-610.87,-206.46,-56.89,-116.66,-8.81,-1.38,0.00,0.00,0.00,180.00,180.00,180.00
415,140610502421504,true,1788547939.568549,2,20131,35.27,-116.64,15000.00,0.00,-8.49,116.66,0.0,0.0,0.0,0.0,0.0,0.0
416,140610502421504,true,1788547939.585473,2,20131,35.27,-116.64,15000.00,0.00,-8.49,116.66,0.0,0.0,0.0,0.0,0.0,0.0
416,140610502421504,false,1788547939.586,2,20132,-611.70,-207.17,-57.14,-116.55,-8.90,-1.25,0.00,0.00,0.00,180.00,180.00,180.00
417,140610502421504,true,1788547939.602051,2,20132,35.27,-116.64,15000.00,0.00,-8.52,116.55,0.0,0.0,0.0,0.0,0.0,0.0
417,140610502421504,false,1788547939.603,2,20133,-612.03,-207.47,-57.18,-116.50,-8.92,-1.22,0.00,0.00,0.00,180.00,180.00,180.00
418,140610502421504,true,1788547939.618727,2,20133,35.27,-116.64,15000.00,0.00,-8.53,116.50,0.0,0.0,0.0,0.0,0.0,0.0
418,140610502421504,false,1788547939.620,2,20133,-612.12,-207.61,-57.04,-116.47,-8.91,-1.23,0.00,0.00,0.00,180.00,180.00,180.00
419,140610502421504,true,1788547939.635443,2,20133,35.27,-116.64,15000.00,0.00,-8.52,116.47,0.0,0.0,0.0,0.0,0.0,0.0
420,140610502421504,true,1788547939.652100,2,20133,35.27,-116.64,15000.00,0.00,-8.52,116.47,0.0,0.0,0.0,0.0,0.0,0.0
420,140610502421504,false,1788547939.653,2,20135,-612.74,-208.06,-57.25,-116.40,-8.89,-1.20,0.00,0.00,0.00,180.00,180.00,180.00
421,140610502421504,true,1788547939.668583,2,20135,35.27,-116.64,15000.00,0.00,-8.50,116.40,0.0,0.0,0.0,0.0,0.0,0.0
422,140610502421504,true,1788547939.685485,2,20135,35.27,-116.64,15000.00,0.00,-8.50,116.40,0.0,0.0,0.0,0.0,0.0,0.0
422,140610502421504,false,1788547939.686,2,20136,-613.91,-209.01,-57.77,-116.11,-8.83,-1.21,0.00,0.00,0.00,180.00,180.00,180.00
423,140610502421504,true,1788547939.702067,2,20136,35.27,-116.64,15000.00,0.00,-8.46,116.11,0.0,0.0,0.0,0.0,0.0,0.0
423,140610502421504,false,1788547939.703,2,20137,-615.67,-210.11,-58.99,-115.69,-8.81,-1.43,0.00,0.00,0.00,180.00,180.00,180.00
424,140610502421504,true,1788547939.718636,2,20137,35.27,-116.64,15000.00,0.00,-8.56,115.69,0.0,0.0,0.0,0.0,0.0,0.0
425,140610502421504,true,1788547939.735434,2,20137,35.27,-116.64,15000.00,0.00,-8.56,115.69,0.0,0.0,0.0,0.0,0.0,0.0
425,140610502421504,false,1788547939.736,2,20138,-620.04,-212.56,-60.50,-114.64,-9.00,-1.60,0.00,0.00,0.00,180.00,180.00,180.00
426,140610502421504,true,1788547939.751983,2,20138,35.27,-116.64,15000.00,0.00,-8.85,114.64,0.0,0.0,0.0,0.0,0.0,0.0
427,140610502421504,true,1788547939.768580,2,20138,35.27,-116.64,15000.00,0.00,-8.85,114.64,0.0,0.0,0.0,0.0,0.0,0.0
427,140610502421504,false,1788547939.770,2,20139,-625.52,-215.31,-61.03,-113.39,-9.07,-1.76,0.00,0.00,0.00,180.00,180.00,180.00
428,140610502421504,true,1788547939.785468,2,20139,35.27,-116.64,15000.00,0.00,-9.02,113.39,0.0,0.0,0.0,0.0,0.0,0.0
428,140610502421504,false,1788547939.786,2,20139,-627.35,-216.18,-60.97,-112.97,-9.06,-1.80,0.00,0.00,0.00,180.00,180.00,180.00
429,140610502421504,true,1788547939.802074,2,20139,35.27,-116.64,15000.00,0.00,-9.04,112.97,0.0,0.0,0.0,0.0,0.0,0.0
429,140610502421504,false,1788547939.803,2,20141,-630.97,-217.87,-60.64,-112.18,-9.09,-1.81,0.00,0.00,0.00,180.00,180.00,180.00
430,140610502421504,true,1788547939.818619,2,20141,35.27,-116.64,15000.00,0.00,-9.10,112.18,0.0,0.0,0.0,0.0,0.0,0.0
431,140610502421504,true,1788547939.835438,2,20141,35.27,-116.64,15000.00,0.00,-9.10,112.18,0.0,0.0,0.0,0.0,0.0,0.0
431,140610502421504,false,1788547939.836,2,20142,-638.32,-221.29,-60.33,-110.71,-9.10,-1.82,0.00,0.00,0.00,180.00,180.00,180.00
432,140610502421504,true,1788547939.851930,2,20142,35.27,-116.64,15000.00,0.00,-9.15,110.71,0.0,0.0,0.0,0.0,0.0,0.0
433,140610502421504,true,1788547939.869228,2,20142,35.27,-116.64,15000.00,0.00,-9.15,110.71,0.0,0.0,0.0,0.0,0.0,0.0
433,140610502421504,false,1788547939.870,2,20143,-647.46,-225.35,-59.68,-108.80,-9.10,-1.70,0.00,0.00,0.00,180.00,180.00,180.00
434,140610502421504,true,1788547939.885237,2,20143,35.27,-116.64,15000.00,0.00,-9.17,108.80,0.0,0.0,0.0,0.0,0.0,0.0
434,140610502421504,false,1788547939.886,2,20143,-650.82,-226.83,-59.10,-108.15,-9.06,-1.70,0.00,0.00,0.00,180.00,180.00,180.00
435,140610502421504,true,1788547939.902151,2,20143,35.27,-116.64,15000.00,0.00,-9.14,108.15,0.0,0.0,0.0,0.0,0.0,0.0
435,140610502421504,false,1788547939.903,2,20145,-657.88,-229.91,-58.46,-106.83,-8.96,-1.71,0.00,0.00,0.00,180.00,180.00,180.00
436,140610502421504,true,1788547939.918736,2,20145,35.27,-116.64,15000.00,0.00,-9.07,106.83,0.0,0.0,0.0,0.0,0.0,0.0
436,140610502421504,false,1788547939.920,2,20145,-662.08,-231.33,-58.48,-106.02,-8.97,-1.73,0.00,0.00,0.00,180.00,180.00,180.00
437,140610502421504,true,1788547939.935445,2,20145,35.27,-116.64,15000.00,0.00,-9.10,106.02,0.0,0.0,0.0,0.0,0.0,0.0
438,140610502421504,true,1788547939.951976,2,20145,35.27,-116.64,15000.00,0.00,-9.10,106.02,0.0,0.0,0.0,0.0,0.0,0.0
438,140610502421504,false,1788547939.953,2,20147,-675.68,-235.89,-58.22,-103.10,-8.98,-1.58,0.00,0.00,0.00,180.00,180.00,180.00
439,140610502421504,true,1788547939.968768,2,20147,35.27,-116.64,15000.00,0.00,-9.10,103.10,0.0,0.0,0.0,0.0,0.0,0.0
439,140610502421504,false,1788547939.970,2,20148,-684.72,-238.93,-57.26,-101.07,-9.01,-1.66,0.00,0.00,0.00,180.00,180.00,180.00
440,140610502421504,true,1788547939.985278,2,20148,35.27,-116.64,15000.00,0.00,-9.17,101.07,0.0,0.0,0.0,0.0,0.0,0.0
441,140610502421504,true,1788547940.002148,2,20148,35.27,-116.64,15000.00,0.00,-9.17,101.07,0.0,0.0,0.0,0.0,0.0,0.0
441,140610502421504,false,1788547940.003,2,20149,-699.97,-242.21,-55.91,-97.45,-9.13,-1.64,0.00,0.00,0.00,180.00,180.00,180.00
442,140610502421504,true,1788547940.018800,2,20149,35.27,-116.64,15000.00,0.00,-9.27,97.45,0.0,0.0,0.0,0.0,0.0,0.0
442,140610502421504,false,1788547940.020,2,20149,-705.57,-242.93,-55.71,-96.15,-9.21,-1.62,0.00,0.00,0.00,180.00,180.00,180.00
443,140610502421504,true,1788547940.035435,2,20149,35.27,-116.64,15000.00,0.00,-9.33,96.15,0.0,0.0,0.0,0.0,0.0,0.0
